t,p_x,p_y,p_z
36.64,4.519383476567781,-3.025195033028711,2.063414474692615
36.68,4.501453605596401,-3.0771487011591767,2.024226158624294
36.72,4.4836060672015,-3.1283943676559667,1.9860124157497034
36.76,4.465821479089375,-3.178913726724575,1.9487644323693027
36.800000000000004,4.448081133752617,-3.2286887685023795,1.9124993245818585
36.84,4.430050354374477,-3.2777484106008945,1.8772144365175314
36.88,4.411002296573641,-3.326175987604464,1.842861782346301
36.92,4.390429139209903,-3.3740233368423214,1.8093914110141838
36.96,4.367903567333714,-3.421332921133836,1.776740880334684
37.0,4.3431729592244555,-3.468119933923743,1.7448634723744683
37.04,4.316048115554664,-3.5143888160631405,1.7137156477131166
37.08,4.286330482590674,-3.5601251265633556,1.6840878903269798
37.12,4.253507185989039,-3.6050319720716906,1.6563221879863168
37.160000000000004,4.216730758072887,-3.648470644564802,1.6301129563685797
37.2,4.175485578052101,-3.689997652754665,1.6052119925322832
37.24,4.129418925485839,-3.729233422224335,1.5813867210249266
37.28,4.078411575809793,-3.765944399136021,1.5584866844396685
37.32,4.022466890945552,-3.7999393990709716,1.5363978307049824
37.36,3.961750574069575,-3.831136565810813,1.5150768575591442
37.4,3.896590979815162,-3.859545097343173,1.4942321347476493
37.44,3.8275683955807756,-3.884591551142642,1.4736623404556117
37.480000000000004,3.7555034412999,-3.9049550564474873,1.4531721362745325
37.52,3.6811438557394682,-3.9198134407449454,1.4326133494331434
37.56,3.6052108401020164,-3.9285347264556254,1.411802172414256
37.6,3.528347157470947,-3.930833486354126,1.3906489232744734
37.64,3.4511516409498086,-3.92655338170871,1.3690798705911031
37.68,3.374135992644938,-3.9157725561542116,1.3471024305898494
37.72,3.2977458291084383,-3.8986535878205197,1.324745226700317
37.76,3.2223488234390665,-3.8755239384586306,1.3020923135182791
37.800000000000004,3.1482551322854375,-3.846760775076371,1.2792394445242115
37.84,3.0756948392534715,-3.812838148513783,1.2563073849510114
37.88,3.004834986893474,-3.7742496915797377,1.2334159611949014
37.92,2.9357743247704615,-3.73154193515607,1.210691082227681
37.96,2.868549070744587,-3.685263141395055,1.1882489493570092
38.0,2.8031347350892193,-3.6359811062801124,1.166197263322353
38.04,2.73945973001699,-3.5842285303195878,1.1446259157275902
38.08,2.677409100266907,-3.530523125714047,1.1236086373577863
38.12,2.6168267358336244,-3.47534114918661,1.103202547902571
38.160000000000004,2.5575277585636136,-3.419125632002401,1.0834493972405264
38.2,2.499303866746796,-3.362264477249599,1.06437640435364
38.24,2.441935361728203,-3.3050997852344954,1.0460003061514
38.28,2.3851974808391234,-3.2479165163853647,1.028328578001047
38.32,2.3288692203163994,-3.190955077801189,1.0113608115742043
38.36,2.272736001660019,-3.134402671001504,0.9950910705686035
38.4,2.216594586624466,-3.0784030997050404,0.9795082660574087
38.44,2.160260585483503,-3.023042343747712,0.9646015897963642
38.480000000000004,2.103568231391321,-2.9683463283045532,0.9503620366344656
38.52,2.0463745784502625,-2.914290792469824,0.9367802917825103
38.56,1.9885650809734603,-2.860819163802386,0.9238465345048815
38.6,1.9300580003830916,-2.8078407154623726,0.9115530803542712
38.64,1.870798716397466,-2.755234276641328,0.8998930022691315
38.68,1.8107608998801297,-2.7028567853537395,0.8888587772085695
38.72,1.749949078406717,-2.6505629758341946,0.8784434169393447
38.76,1.6883894346820887,-2.598212206697911,0.8686401796489753
38.800000000000004,1.6261306623440024,-2.5456749053074166,0.8594432371490902
38.84,1.5632378964566847,-2.492815509060558,0.8508454954339203
38.88,1.4997957024839532,-2.4394941688913057,0.8428379486375067
38.92,1.4359062942776113,-2.3855770125729103,0.8354111371555245
38.96,1.3716874627004194,-2.3309471037400193,0.8285554135976366
39.0,1.3072574948360696,-2.275507540863176,0.8222592739029497
39.04,1.242736479067705,-2.219179297094827,0.8165117426425554
39.08,1.1782503167495482,-2.161900071863735,0.8113012096616762
39.12,1.1139240501444916,-2.103634747311428,0.8066179732358777
39.160000000000004,1.0498837810563613,-2.044365938164393,0.802451586850637
39.2,0.9862568340086446,-1.9841016065455073,0.7987900428746442
39.24,0.9231767578373874,-1.9228748639001683,0.7956216952390458
39.28,0.8607794290114387,-1.8607399476304862,0.7929355685130932
39.32,0.7991916869107213,-1.7977605050196706,0.7907211633268268
39.36,0.7385280352462882,-1.7340191118421584,0.7889685562351998
39.4,0.6788858963588272,-1.6696142329426167,0.7876681485245872
39.44,0.6198568579827302,-1.605152051778693,0.7772997230414515
39.480000000000004,0.5611799178639832,-1.5409787691009191,0.7522110798802856
39.52,0.5028646748614554,-1.4771076040457858,0.7124822736642269
39.56,0.44492539041358575,-1.41355685259518,0.6582004491866092
39.6,0.3873800356535083,-1.3503488635939567,0.5894624985936424
39.64,0.33024934513765086,-1.2875090155728868,0.5063768162218246
